Identifier,Company Name,GICS Industry Name,Exchange Name,2023,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004
ATO.N,Atmos Energy Corp,Gas Utilities,"NEW YORK STOCK EXCHANGE, INC.",0.6938669685663101,0.7018556053452623,0.6264828807192218,0.6133858199595669,0.8904158055377448,0.810758838737093,0.8025810542504036,0.7249365023671588,0.6426313628370067,0.6191417530439428,0.4806753499108288,0.3994376161329564,0.4014032103646436,0.38829992973924704,0.40394509271501733,0.3420521486290635,0.39403502970783494,0.4722171210834854,0.3687092010468661,0.30284766522738815
ADSK.OQ,Autodesk Inc,Software,NASDAQ/NGS (GLOBAL SELECT MARKET),5.254651264225181,4.27214151343293,7.186680894900531,9.222922375892194,6.532658156574369,5.95591778693225,5.613227088258459,3.4328996084950294,2.4892463147480646,2.783241638030837,2.470504113166485,1.8436414910407577,2.1311246049941137,3.1161166127851914,2.385245712700229,1.8368977398066675,5.193736551848838,5.2153446453407515,7.308042484142204,7.625192172326485
ADP.OQ,Automatic Data Processing Inc,Professional Services,NASDAQ/NGS (GLOBAL SELECT MARKET),1.76263642281454,1.9439634479084185,1.6475002786881503,1.54917272282126,1.8836737479286616,1.370222888076452,1.337806061368217,1.2472184842189349,0.8947429627955118,1.2137864272472478,1.2103011469044411,0.8565124895519104,0.8564830400445852,0.6666757592929556,0.8044124372895741,0.7881110855674373,0.9872258973574222,1.0175805856995974,0.9627442074746873,0.936446710402529
AZO.N,Autozone Inc,Specialty Retail,"NEW YORK STOCK EXCHANGE, INC.",2.6029762168278614,2.895025378448403,2.83192272718577,1.8585825818893775,1.9485913727888045,2.1352718533903845,2.0817541366890695,2.4411246302477347,2.6060929537510638,2.437345674587703,2.1430262347360114,1.86837002274782,2.041414072871099,2.033763314718766,1.4042430937304475,1.506958952353196,1.4410482260031743,1.6998682773420826,1.5552668580626232,1.7133766660251664
AVB.N,AvalonBay Communities Inc,Residential REITs,"NEW YORK STOCK EXCHANGE, INC.",1.2858010497734476,1.1045302963471473,1.7735469355456253,1.1665868615126798,1.531666769337104,1.31166671593345,1.3378037395633657,1.361555388651686,1.4885561340575932,1.336813176082046,0.9982250198115975,1.363275947250548,1.4639373786869032,1.2272307935778959,0.896600796833568,0.6511984228459347,1.1005267858010201,1.6589012051195289,1.2622905706500098,1.07123304488719
AVY.N,Avery Dennison Corp,Containers & Packaging,"NEW YORK STOCK EXCHANGE, INC.",1.983020677785086,1.8433295432991637,2.249365172651651,2.126748115422673,1.9902070749672058,1.5044290831173346,1.9684746108509021,1.4213877807160404,1.3809584906693761,1.0847902356629715,1.051739233336223,0.6812116349597477,0.6124909266676051,0.9084853713417265,0.822350027260734,0.5335970972712345,0.906096183432616,1.7241349912367916,1.452282389983111,1.505744993780829
AXON.OQ,Axon Enterprise Inc,Aerospace & Defense,NASDAQ/NGS (GLOBAL SELECT MARKET),5.632391499247129,4.140570157663643,6.3673409392196465,5.638406458067679,5.1422721932172,3.5758588299469105,4.147112135919459,4.556005613399302,4.0346087627076574,7.502072930387122,5.55050873933496,3.9544988151691385,2.71115296655242,2.1608688616447993,1.960847422072398,2.5060391339844457,6.597445585135118,3.932229352130775,3.808355675967107,16.799010800069436
BXP.N,BXP Inc,Office REITs,"NEW YORK STOCK EXCHANGE, INC.",0.4231318444615068,0.4376085709433651,0.8044582275742135,0.6437297188303186,1.0025598179686495,0.8586479225336122,1.0358395053363234,1.0259915169622085,1.0673570992365413,0.9908213628716019,0.7610385077916308,1.0374201857722396,0.9961334089248327,0.9037217937569855,0.7534303988127328,0.6020289556853617,0.9783003905263792,1.348142620462326,0.9368652006600928,0.7787915775549286
BKR.OQ,Baker Hughes Co,Energy Equipment & Services,NASDAQ/NGS (GLOBAL SELECT MARKET),0.9309263625048044,0.8712456254050496,0.7063818991203127,0.5679243951614177,0.4933503241031291,0.45097216780449667,0.6351774673128834,1.4431505692019544,0.8357724273774917,0.8414273166531376,0.8768043745156441,0.6728826361845704,0.8544170621676661,1.0726493418611285,1.0966179743683888,0.8315076207832393,2.6180273140738084,2.750642695236454,2.661230369874734,2.0984989586896927
BALL.N,Ball Corp,Containers & Packaging,"NEW YORK STOCK EXCHANGE, INC.",0.9395495948443247,0.8063627741724848,1.5816827077782287,1.669968508888889,1.2186328598168201,0.9421294972731605,0.7717168246985847,0.8113939580702343,1.0224443627070228,1.2328581866992472,0.9554199789473684,0.9171149503470049,0.7972958111317026,0.8675630228863835,0.7498316826749688,0.6177070067360686,0.7511610088695478,0.7776987812837064,0.9475044579158546,1.106003042682625
BAC.N,Bank of America Corp,Banks,"NEW YORK STOCK EXCHANGE, INC.",0.08378701417366032,0.08707646741409364,0.11487946773340232,0.09299321347204789,0.13015505358010976,0.10118942783215339,0.13545629062428494,0.10254563029989483,0.08219935151541281,0.08987915847196577,0.07891585496684779,0.05707435700148508,0.026819264255370713,0.059792187510102617,0.0584156460539352,0.03886123868552534,0.1067320025553899,0.1642472855004703,0.14347553251993533,0.1709252854334169
BK.N,Bank of New York Mellon Corp,Capital Markets,"NEW YORK STOCK EXCHANGE, INC.",0.09766408976327044,0.0906713824876843,0.1079198613508296,0.08007870733998675,0.1216600324763832,0.12825907876764048,0.14835953478494074,0.1502286842344566,0.11440784869724212,0.12027179258920902,0.10656477960888186,0.08329394412100616,0.07422695692088938,0.1515080266109622,0.15871298017783098,0.13698709362335376,0.2809027430133161,0.28680509759345385,0.24013075138907927,0.27509868738693943
BAX.N,Baxter International Inc,Health Care Equipment & Supplies,"NEW YORK STOCK EXCHANGE, INC.",0.6936315906754844,0.9083690418294623,1.2821671482187287,2.047458327365003,2.346654304720497,2.2280865450610623,2.0582044008368885,1.5513579031416442,0.9955502936265623,1.5196870767541508,1.4963771919065176,1.7960535628837664,1.4628058570964138,1.6866403650511694,2.0384885505727786,2.1574143192281725,2.406689571626128,2.0672918477338964,1.8448458879940284,1.5050632214547253
BDX.N,Becton Dickinson and Co,Health Care Equipment & Supplies,"NEW YORK STOCK EXCHANGE, INC.",1.2323968183390357,1.365336569910951,1.3528966343741264,1.3497182071811533,1.365455103709546,1.1711650836719791,0.9110091079021965,0.9355107962990937,1.2756510783764559,1.0140253624578897,1.7134176609423957,1.2483185773882541,1.404862591597204,1.7917410587331601,1.9260013544953347,1.761902595047366,2.5778229894187286,2.341966923648911,2.2003992305164095,2.342420549592967
BRKb.N,Berkshire Hathaway Inc,Financial Services,"NEW YORK STOCK EXCHANGE, INC.",0.726082039360772,0.7189732173627492,0.697886108183908,0.6222507366028597,0.6771069816595718,0.7100930038218465,0.6968412090550994,0.6451865809687625,0.5889914321282284,0.7048410336376879,0.6029647127183043,0.5191050430941954,0.48189823200839427,0.5327545651989501,0.5170463812883054,0.5593413997883313,0.8030304720456876,0.6828599396144697,0.6864928438094038,0.7166067067568855
