Identifier,Company Name,GICS Industry Name,Exchange Name,2023,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004
BCP.LS,Banco Comercial Portugues SA,Banks,OPERADOR DE MERCADO IBERICO DE ENERGIA - PORTUGAL,0.16,0.04,0.0223,0.0297,0.0508,0.0508,0.0356,-0.00473,0.053,-0.06413,-0.265,-0.22,-0.204,0.04427,0.03344,0.03609,0.12032,0.1613,0.18350000000000002,0.172
SABE.MC,Banco de Sabadell SA,Banks,BOLSA DE MADRID,0.09480000000000001,0.0632,0.0405,0.00016,0.06139,0.026000000000000002,0.061,0.0584,0.0634,0.03456,0.0268,0.0101,0.0382,0.0732,0.11359999999999999,0.14887,0.17781,0.15287,0.1355,0.165
BKT.MC,Bankinter SA,Banks,BOLSA DE MADRID,0.16329999999999997,0.1198,0.0959,0.0703,0.1298,0.1319,0.1264,0.1348,0.109,0.08310000000000001,0.0672,0.0395,0.062400000000000004,0.059000000000000004,0.11289999999999999,0.13486,0.21733,0.13751,0.1438,0.18239999999999998
BARC.L,Barclays PLC,Banks,LONDON STOCK EXCHANGE,0.07187,0.10349,0.10669000000000001,0.0245,0.0661,0.059000000000000004,0.04,0.035,0.0452,0.0484,0.045,0.078,0.051070000000000004,0.06039,0.055229999999999994,0.1097,0.20501000000000003,0.17642,0.16735,0.1843
BTRW.L,Barratt Redrow PLC,Household Durables,LONDON STOCK EXCHANGE,0.049699999999999994,0.11939999999999999,0.1525,0.14919000000000002,0.08529999999999999,0.1583,0.151,0.1481,0.1429,0.1275,0.09519999999999999,0.046900000000000004,0.0265,0.00875,-0.01525,-0.03158,0.09565,0.13498,0.19194,0.2224
BASFn.DE,BASF SE,Chemicals,XETRA,0.0664,0.156,0.16670000000000001,0.0783,0.0959,0.15651,0.18021,0.1416,0.1568,0.1827,0.19399999999999998,0.204,0.275,0.2706,0.15798,0.17027,0.21021,0.17811,0.17623,0.11900000000000001
BAYGn.DE,Bayer AG,Pharmaceuticals,XETRA,0.17518999999999998,0.21739,0.2014,0.16149999999999998,0.13470000000000001,0.13504,0.1752,0.2232,0.2545,0.2438,0.2371,0.2349,0.2101,0.18359999999999999,0.15643,0.20065999999999998,0.21123999999999998,0.1402,0.14118,0.0492
BMWG.DE,Bayerische Motoren Werke AG,Automobiles,XETRA,0.12779,0.22219,0.18309999999999998,0.06280000000000001,0.08410000000000001,0.12746000000000002,0.1703,0.1531,0.1597,0.15960000000000002,0.1616,0.1776,0.205,0.14980000000000002,0.010249999999999999,0.01542,0.15295999999999998,0.15888,0.13364,0.132
BESI.AS,BE Semiconductor Industries NV,Semiconductors & Semiconductor Equipment,EURONEXT - EURONEXT AMSTERDAM,0.33729,0.3857,0.5703,0.395,0.2425,0.2102,0.4445,0.1937,0.1481,0.2404,0.06123,0.06827,0.1155,0.2218,-0.17492000000000002,-0.025459999999999997,-0.029449999999999997,0.056139999999999995,-0.01645,0.001
BEZG.L,Beazley PLC,Insurance,LONDON STOCK EXCHANGE,0.3,0.06839,0.15669,-0.0268,0.1514,0.046,0.0874,0.1716,0.19,0.15733,0.2076,0.1424,0.0492,0.179,0.1429,0.15875999999999998,0.27963,0.1997,0.03978,0.1085
BC8G.DE,Bechtle AG,IT Services,XETRA,0.16190000000000002,0.17370000000000002,0.184,0.1769,0.1796,0.16518,0.15572,0.171,0.172,0.156,0.1321,0.12890000000000001,0.15869999999999998,0.13140000000000002,0.10227,0.15435000000000001,0.15560000000000002,0.12536,0.12862,0.131
BEIG.DE,Beiersdorf AG,Personal Care Products,XETRA,0.09140000000000001,0.10300000000000001,0.0973,0.091,0.1229,0.13573000000000002,0.1377,0.1603,0.1689,0.1631,0.16190000000000002,0.15259999999999999,0.1574,0.1518,0.14242000000000002,0.24812,0.22641999999999998,0.26871,0.28289000000000003,0.20670000000000002
BEIJb.ST,Beijer Ref AB (publ),Trading Companies & Distributors,NASDAQ STOCKHOLM AB,0.11199999999999999,0.2492,0.203,0.165,0.19949999999999998,0.22,0.1632,0.142,0.142,0.129,0.1118,0.128,0.1343,0.11371,0.09469,0.2973,0.33594999999999997,0.21455,0.1628,0.12359999999999999
BEAN.S,Belimo Holding AG,Building Products,SIX SWISS EXCHANGE,0.26030000000000003,0.23768999999999998,0.23120000000000002,0.17399,0.2557,0.20199999999999999,0.198,0.19760000000000003,0.172,0.2224,0.2339,0.24960000000000002,0.2329,0.3179,0.28321999999999997,0.32326,0.3111,0.26186,0.24678999999999998,0.2348
BKGH.L,Berkeley Group Holdings PLC,Household Durables,LONDON STOCK EXCHANGE,0.11539999999999999,0.14398999999999998,0.15289,0.13470000000000001,0.13524,0.22469999999999998,0.3204,0.32270000000000004,0.2047,0.2751,0.212,0.17309999999999998,0.12560000000000002,0.10638,0.096,0.11618,0.18841999999999998,0.16747,0.16640999999999997,0.1597
BYG.L,Big Yellow Group PLC,Specialized REITs,LONDON STOCK EXCHANGE,0.0458,0.04769,0.052300000000000006,0.0565,0.0613,0.0638,0.065,0.0632,0.0616,0.0591,0.0504,0.048600000000000004,0.0455,0.0362,0.03017,0.02559,0.024310000000000002,0.03141,0.0458,0.04305
BIOX.PA,Biomerieux SA,Health Care Equipment & Supplies,EURONEXT - EURONEXT PARIS,0.09720000000000001,0.13449,0.2164,0.17449,0.1321,0.1396,0.1419,0.11503999999999999,0.07651,0.10297,0.1402,0.13964000000000001,0.16487,0.1898,0.18434,0.20143999999999998,0.16914,0.1935,0.2024,0.21524000000000001
BNPP.PA,BNP Paribas SA,Banks,EURONEXT - EURONEXT PARIS,0.09148999999999999,0.0851,0.0823,0.067,0.0782,0.07400000000000001,0.08900000000000001,0.094,0.092,0.07965,0.0697,0.0787,0.08800000000000001,0.12300000000000001,0.08391,0.046669999999999996,0.16059,0.18,0.14,0.1479
