Identifier,Company Name,GICS Industry Name,Exchange Name,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
CHKP.OQ,Check Point Software Technologies Ltd,Software,NASDAQ/NGS (GLOBAL SELECT MARKET),0.1466,0.1561,0.15439999999999998,0.15109999999999998,0.14880000000000002,0.1537,0.1465,0.15869,0.1539,0.14529999999999998,0.14550000000000002,0.153,0.1591,0.1663,0.16140000000000002,0.161,0.1659,0.1605,0.16079000000000002,0.1746
8331.T,Chiba Bank Ltd,Banks,TOKYO STOCK EXCHANGE,,,,,,0.0037,0.0039000000000000003,0.00379,0.006,0.006,0.006,0.006,0.005,0.005,0.004,0.004,0.0027700000000000003,0.004,0.004,0.004
CB.N,Chubb Ltd,Insurance,"NEW YORK STOCK EXCHANGE, INC.",0.0167,0.01529,0.0353,0.037599999999999995,0.036000000000000004,0.0368,0.0319,0.0278,0.0278,0.0344,0.0339,0.032,0.0354,0.0206,0.0263,,0.018000000000000002,0.0285,0.032400000000000005,0.0383
CINF.OQ,Cincinnati Financial Corp,Insurance,NASDAQ/NGS (GLOBAL SELECT MARKET),0.0325,0.03512,0.0288,0.036699999999999997,0.025699999999999997,,0.0182,0.0079,0.024399999999999998,,,,,,,,,,,
CSCO.OQ,Cisco Systems Inc,Communications Equipment,NASDAQ/NGS (GLOBAL SELECT MARKET),0.1788,0.159,0.157,0.1632,0.1168,0.12647,0.1074,0.11199999999999999,0.11259999999999999,0.10529999999999999,0.1039,0.1023,0.096,0.1065,0.1335,0.1418,0.1418,0.1472,0.1632,0.13390000000000002
C.N,Citigroup Inc,Banks,"NEW YORK STOCK EXCHANGE, INC.",0.014199999999999999,0.0137,0.0116,0.0017000000000000001,-0.0121,-0.0049,0.005600000000000001,0.006,0.0064,0.0074,0.0036,0.0095,0.008199999999999999,0.008,0.009399999999999999,0.0098,0.0051,0.009399999999999999,0.0058,0.0038
CFG.N,Citizens Financial Group Inc,Banks,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,,,0.0068000000000000005,0.006,0.0073,0.0086,0.0111,0.011000000000000001,0.006,0.011890000000000001,0.0096,0.0066
NET.N,Cloudflare Inc,IT Services,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,,,,,,,,-0.1231,-0.0318,-0.008100000000000001,0.0179,0.06349
CTSH.OQ,Cognizant Technology Solutions Corp,IT Services,NASDAQ/NGS (GLOBAL SELECT MARKET),0.175,0.1775,0.17559999999999998,0.1905,0.1814,0.1873,0.1852,0.17120000000000002,0.1748,0.1668,0.1598,0.1531,0.15130000000000002,0.1527,0.1716,0.1391,0.1093,0.12509,0.128,0.1265
COIN.OQ,Coinbase Global Inc,Capital Markets,NASDAQ/NGS (GLOBAL SELECT MARKET),,,,,,,,,,,,,,,,,,0.2352,-0.1892,0.0006
CBKG.DE,Commerzbank AG,Banks,XETRA,0.001,0.00268,0.0030299999999999997,0.00313,0.00018999999999999998,-0.00292,0.0018,0.0009,0.0015,0.00096,,0.0019,0.0006,0.0021,0.0019,0.0017000000000000001,-0.0059,0.0031,0.0032,0.0045000000000000005
CBA.AX,Commonwealth Bank of Australia,Banks,ASX - ALL MARKETS,0.017554,0.01161,0.01159,0.04311,0.034929999999999996,0.00986,0.0104,0.01,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.010620000000000001,0.01035,0.00992,0.009000000000000001,0.00748,0.00846,0.0086,0.0086,0.006999999999999999
7186.T,Concordia Financial Group Ltd,Banks,TOKYO STOCK EXCHANGE,,,,,,,,,,,,0.00488,0.00676,0.00356,0.0028699999999999997,0.0024,0.00117,0.00227,0.00226,0.003
CSU.TO,Constellation Software Inc,Software,TORONTO STOCK EXCHANGE,,,,0.1253,0.1411,,,0.2373,,,0.18469999999999998,0.2415,0.2243,0.22190000000000001,0.2286,,,,,
CRBG.N,Corebridge Financial Inc,Financial Services,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,,,,,,,,,,,0.0048,0.040999999999999995
GLW.N,Corning Inc,"Electronic Equipment, Instruments & Components","NEW YORK STOCK EXCHANGE, INC.",0.0694,0.1168,0.1366,0.1485,0.12588,0.0992,0.139,0.1002,0.0678,0.0621,0.0746,0.0642,0.0629,0.1258,0.1215,0.055999999999999994,0.0415,0.059500000000000004,0.06019,0.05049000000000001
CPAY.N,Corpay Inc,Financial Services,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,0.09539999999999998,0.1009,0.1023,0.0711,0.0704,0.07429999999999999,0.07629999999999999,0.0862,0.0908,0.08199999999999999,0.09039,0.09009,0.08609
CAGR.PA,Credit Agricole SA,Banks,EURONEXT - EURONEXT PARIS,0.0032500000000000003,0.0039000000000000003,0.0042,0.0030299999999999997,0.00067,0.0007199999999999999,0.00128,0.0023599999999999997,0.0017000000000000001,0.0015,,0.0023,0.0021,0.00255,,0.0027,0.0021,0.0027,0.0026,0.0027
CRWD.OQ,CrowdStrike Holdings Inc,Software,NASDAQ/NGS (GLOBAL SELECT MARKET),,,,,,,,,,,,,,,,-0.0681,0.030289999999999997,0.050499999999999996,0.08519,0.1288
CYBR.OQ,Cyberark Software Ltd,Software,NASDAQ/NGS (GLOBAL SELECT MARKET),,,,,,,,,,,0.10550000000000001,0.1294,0.12269999999999999,0.0925,0.1301,0.1038,0.0547,0.008199999999999999,-0.0102,0.0271
DBSM.SI,DBS Group Holdings Ltd,Banks,SINGAPORE EXCHANGE,0.018673,0.015939000000000002,0.029807999999999998,0.02996,0.02109,0.00801,0.00977,0.0097,0.01098,0.0091,0.00966,0.00961,0.00902,0.0089,0.01053,0.0113,0.0073,0.0102,0.0115,0.0138
8750.T,Dai-ichi Life Holdings Inc,Insurance,TOKYO STOCK EXCHANGE,,,,,0.0028000000000000004,0.0018,0.0005899999999999999,0.00061,0.005,0.008,0.009000000000000001,0.00358,0.008,0.009000000000000001,0.008,0.004,0.005719999999999999,0.009000000000000001,0.006,0.00497
8601.T,Daiwa Securities Group Inc,Capital Markets,TOKYO STOCK EXCHANGE,,,,,,0.0028000000000000004,-0.00219,-0.0022,0.00384,0.0088,0.0064600000000000005,0.005719999999999999,0.00525,0.00523,0.00302,0.0027,0.0043,0.0034999999999999996,0.0024,
DANSKE.CO,Danske Bank A/S,Banks,NASDAQ COPENHAGEN A/S,0.0054,0.005719999999999999,0.00524,0.00487,0.0028499999999999997,0.0010299999999999999,0.00116,0.0005,0.0013700000000000001,0.0021,0.00734,0.0051,0.006,0.005699999999999999,0.0039000000000000003,0.0040999999999999995,0.0012,0.0032,0.001,0.005600000000000001
DAST.PA,Dassault Systemes SE,Software,EURONEXT - EURONEXT PARIS,0.1597,0.13970000000000002,0.1331,0.12461,0.12032,0.09609999999999999,,0.1099,0.11923,0.1142,0.0636,0.10224,0.09662000000000001,0.0992,0.10813,0.08789999999999999,0.0741,0.0931,0.10619999999999999,0.1106
DDOG.OQ,Datadog Inc,Software,NASDAQ/NGS (GLOBAL SELECT MARKET),,,,,,,,,,,,,,,,-0.0032,0.0489,0.0781,0.12560000000000002,0.16588999999999998
DELL.N,Dell Technologies Inc,"Technology Hardware, Storage & Peripherals","NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,,,,,,,0.0443,0.0478,0.0506,0.045599999999999995,0.0629,0.0611
DSG.TO,Descartes Systems Group Inc,Software,TORONTO STOCK EXCHANGE,-0.7624,0.0639,0.12380000000000001,0.10189999999999999,0.1058,,,,0.1431,0.0416,0.0382,0.0458,0.0125,0.0478,0.0489,0.0393,0.0519,0.0767,0.0817,0.08310000000000001
DBKGn.DE,Deutsche Bank AG,Capital Markets,XETRA,0.003,0.00385,0.00565,0.00361,-0.00189,0.00331,0.0014000000000000002,0.002,0.002,0.0022,,0.0031,0.0014000000000000002,0.0012,0.0007000000000000001,-0.0017000000000000001,0.0011,0.0022,0.0036,0.0036
DB1Gn.DE,Deutsche Boerse AG,Capital Markets,XETRA,0.0315,0.01425,0.012920000000000001,,,0.00434,0.004699999999999999,0.0045000000000000005,0.003,0.0031,,0.00387,0.004699999999999999,0.00573,0.0068000000000000005,0.0074,0.0083,0.0064,0.024300000000000002,0.02719
6146.T,Disco Corp,Semiconductors & Semiconductor Equipment,TOKYO STOCK EXCHANGE,,,,,,0.0199,0.08305,0.052320000000000005,0.05128,0.107,0.142,0.11105999999999999,0.146,0.218,0.11164,0.14400000000000002,0.12960000000000002,0.252,0.257,0.239
DFS.N,Discover Financial Services,Consumer Finance,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,,0.0316,0.029900000000000003,0.0264,0.026099999999999998,0.0231,0.025699999999999997,0.026000000000000002,0.0097,0.048,0.0356,0.0202
DNB.OL,Dnb Bank ASA,Banks,OSLO BORS ASA,0.0104,0.0102,0.00971,0.0088,0.0057599999999999995,0.00466,0.00799,0.00651,0.00762,0.008199999999999999,0.0089,0.0204,0.00994,0.0087,0.0088,0.009399999999999999,0.009399999999999999,0.008199999999999999,0.0104,0.0127
DOCU.OQ,DocuSign Inc,Software,NASDAQ/NGS (GLOBAL SELECT MARKET),,,,,,,,,,,,,,,0.013000000000000001,0.0336,0.08650000000000001,0.1685,0.15089,0.20829
DT.N,Dynatrace Inc,Software,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,,,,,,,,0.0431,0.08380000000000001,0.0823,0.10640000000000001,0.11599
EQTAB.ST,EQT AB,Capital Markets,NASDAQ STOCKHOLM AB,,,,,,,,,,,,,,,,0.1637,0.19149999999999998,0.35869999999999996,0.09689,0.10833999999999999
EDEN.PA,Edenred SE,Financial Services,EURONEXT - EURONEXT PARIS,,,,,,,0.022940000000000002,0.0461,0.03681,0.04539,0.04694,0.042800000000000005,0.0368,0.0414,0.0374,0.038599999999999995,0.026000000000000002,0.0317,0.0359,0.03469
ENPH.OQ,Enphase Energy Inc,Semiconductors & Semiconductor Equipment,NASDAQ/NMS (GLOBAL MARKET),,,,,,,,,-0.2523,-0.15039999999999998,0.0202,-0.051100000000000007,-0.3185,-0.1234,0.0393,0.23589,0.1971,0.2075,0.25079,0.18960000000000002
ENTG.OQ,Entegris Inc,Semiconductors & Semiconductor Equipment,NASDAQ/NGS (GLOBAL SELECT MARKET),,,0.0746,0.056900000000000006,0.0248,,,,,,,,0.0791,0.11220000000000001,0.1257,0.1093,0.1273,0.1537,0.3206,0.042089999999999995
EPAM.N,Epam Systems Inc,IT Services,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,0.265,0.22329999999999997,0.2045,,0.2066,0.1812,0.17489999999999997,0.17329999999999998,0.16219,0.1493,0.17109000000000002,0.17120000000000002,0.1496
EQH.N,Equitable Holdings Inc,Financial Services,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,,,,,,,0.0095,0.0102,0.0088,0.01,0.0074,0.0064
ERIE.OQ,Erie Indemnity Co,Insurance,NASDAQ/NGS (GLOBAL SELECT MARKET),,0.0712,0.0668,0.0751,0.0546,,,0.0116,0.0105,0.0101,0.0097,0.1281,0.1423,,,,,,,
ERST.VI,Erste Group Bank AG,Banks,WIENER BOERSE AG AMTLICHER HANDEL (OFFICIAL MARKET),0.0040999999999999995,0.00487,0.005580000000000001,0.00615,0.00428,0.0044800000000000005,0.005,0.0016,0.0023,-0.00010999999999999999,,0.0049,0.0062,0.00614,0.00784,0.0060999999999999995,0.003,0.0066,0.0069,0.0091
EURA.PA,Eurazeo SE,Financial Services,EURONEXT - EURONEXT PARIS,0.011399999999999999,0.1268,,0.06505,0.01463,,0.01695,0.00166,,,,,,,,,,,,
ENX.PA,Euronext NV,Capital Markets,EURONEXT - EURONEXT PARIS,,,,,,,,,,,0.13469,0.2507,0.2746,0.2361,0.18,0.1108,0.13140000000000002,0.0276,0.01379,0.0127
EG.N,Everest Group Ltd,Insurance,"NEW YORK STOCK EXCHANGE, INC.",0.0282,-0.013300000000000001,0.0478,0.0432,0.0334,0.0438,0.025699999999999997,-5.02,0.037000000000000005,0.0537,0.056299999999999996,0.0525,0.04650000000000001,,,,,,0.0273,0.04919
EXOR.AS,Exor NV,Financial Services,EURONEXT - EURONEXT AMSTERDAM,,,,,,,,,,,,,,,,,,,,
FFIV.OQ,F5 Inc,Communications Equipment,NASDAQ/NGS (GLOBAL SELECT MARKET),0.1024,0.11630000000000001,0.0815,0.0791,0.1259,0.1677,0.2104,0.2004,0.1753,0.18710000000000002,0.21359999999999998,0.21489999999999998,0.2268,0.2409,0.2089,0.1425,0.13869,0.12118999999999999,0.134,0.1461
FDS.N,Factset Research Systems Inc,Capital Markets,"NEW YORK STOCK EXCHANGE, INC.",0.2006,0.1748,0.20170000000000002,0.2133,0.22469999999999998,0.2353,0.2627,0.27940000000000004,0.2952,0.3126,0.33799999999999997,0.3015,0.23809999999999998,0.2371,0.262,0.23129999999999998,0.2007,0.1668,0.1422,0.15869
FICO.N,Fair Isaac Corp,Software,"NEW YORK STOCK EXCHANGE, INC.",0.09960000000000001,0.107,0.0789,0.0647,0.050199999999999995,,0.0707,0.0833,0.07980000000000001,0.079,0.0669,0.0866,0.1273,0.1548,0.16469999999999999,0.1925,0.24100000000000002,0.30149000000000004,0.33149,0.36149000000000003
FFH.TO,Fairfax Financial Holdings Ltd,Insurance,TORONTO STOCK EXCHANGE,0.0007000000000000001,-0.0181,0.0086,0.0392,,,,,,,,,-0.011399999999999999,0.032400000000000005,0.0058,0.0297,0.003,0.042300000000000004,0.0128,0.0553
FNF.N,Fidelity National Financial Inc,Insurance,"NEW YORK STOCK EXCHANGE, INC.",,0.09134,0.0594,0.0171,-0.020099999999999996,0.0273,0.046799999999999994,0.0379,0.0683,0.049800000000000004,0.0401,0.0446,,0.0535,0.08130000000000001,0.0941,0.0499,0.1632,0.0176,0.0132
FIS.N,Fidelity National Information Services Inc,Financial Services,"NEW YORK STOCK EXCHANGE, INC.",0.1199,,0.054299999999999994,0.048799999999999996,0.0385,0.0363,0.047400000000000005,0.0481,0.0542,0.0604,0.0621,0.045599999999999995,0.0482,0.0587,0.0719,0.047,0.0408,0.04878999999999999,0.05519,0.03379
FITB.OQ,Fifth Third Bancorp,Banks,NASDAQ/NGS (GLOBAL SELECT MARKET),0.0161,0.01514,0.0118,0.009899999999999999,-0.0182,0.0064,0.0045000000000000005,0.011000000000000001,0.0134,0.0148,0.011200000000000002,0.0095,0.0105,0.0138,0.0121,0.0127,0.0073,0.0128,0.0111,0.0113
FBK.MI,FinecoBank Banca Fineco SpA,Banks,ELECTRONIC SHARE MARKET,,,,,,,,,,,,0.0109,,,0.0102,0.0102,0.0108,0.011200000000000002,0.012190000000000001,0.0175
FCNCA.OQ,First Citizens BancShares Inc (Delaware),Banks,NASDAQ/NGS (GLOBAL SELECT MARKET),0.0058,0.0077,,0.0067,,0.0066,,,,,,,,,,,,0.01,0.0101,0.0134
FSLR.OQ,First Solar Inc,Semiconductors & Semiconductor Equipment,NASDAQ/NGS (GLOBAL SELECT MARKET),,,0.0069,0.0796,0.16473,0.1911,0.17190000000000003,0.10310000000000001,0.0709,0.06280000000000001,0.0583,0.0779,0.0754,0.0397,0.0206,0.0215,0.0545,0.0645,-0.005600000000000001,0.08929000000000001
FI.N,Fiserv Inc,Financial Services,"NEW YORK STOCK EXCHANGE, INC.",0.0452,0.07275000000000001,0.0725,0.0379,0.0576,0.0643,0.0737,0.0786,0.0828,0.0883,0.0904,0.0986,0.1041,0.1101,0.1189,0.0625,0.0397,0.049690000000000005,0.0525,0.05299
FTNT.OQ,Fortinet Inc,Software,NASDAQ/NGS (GLOBAL SELECT MARKET),,,,,,0.10400000000000001,0.09570000000000001,0.1143,0.1032,0.0754,0.062400000000000004,0.020099999999999996,0.0659,0.084,0.1198,0.124,0.177,0.13369999999999999,0.1583,0.19059
BEN.N,Franklin Resources Inc,Capital Markets,"NEW YORK STOCK EXCHANGE, INC.",0.1225,0.1496,0.1783,0.1736,,0.1433,0.15713,0.1354,0.1427,0.1502,0.1245,0.1065,0.1009,0.1204,0.0827,0.0754,0.0863,0.0711,0.0458,0.0408
4901.T,Fujifilm Holdings Corp,"Technology Hardware, Storage & Peripherals",TOKYO STOCK EXCHANGE,,,,,,-0.0134,0.02306,0.01606,0.01871,0.05,0.057999999999999996,0.055999999999999994,0.03722,0.040279999999999996,0.04044,0.0371,0.052750000000000005,0.05628999999999999,0.054189999999999995,0.05459
6702.T,Fujitsu Ltd,IT Services,TOKYO STOCK EXCHANGE,,,,,,0.028900000000000002,0.01762,0.0143,-0.024319999999999998,0.047,0.042809999999999994,0.0269,0.02773,0.05425,0.03368,0.050890000000000005,0.06354,0.055990000000000005,0.06519,0.07509
FUTU.OQ,Futu Holdings Ltd,Capital Markets,NASDAQ/NMS (GLOBAL MARKET),,,,,,,,,,,,,,,,,0.0294,0.0337,0.03189,0.047599999999999996
IT.N,Gartner Inc,IT Services,"NEW YORK STOCK EXCHANGE, INC.",0.0591,0.04019999999999999,,0.0698,0.0889,,,0.1027,0.1106,0.1074,0.1103,0.09960000000000001,0.11939999999999999,0.0617,0.0518,0.053200000000000004,0.0608,0.10789,0.12419000000000001,0.1193
GEN.OQ,Gen Digital Inc,Software,NASDAQ/NGS (GLOBAL SELECT MARKET),0.113,0.0638,0.0559,0.0623,0.1242,0.1133,0.0934,0.0933,0.09179999999999999,,0.09789999999999999,0.0558,0.0509,0.0664,0.0662,0.0487,0.1229,0.15539,0.09788999999999999,0.0795
GJFG.OL,Gjensidige Forsikring ASA,Insurance,OSLO BORS ASA,,,,,,,0.037000000000000005,0.032799999999999996,0.046900000000000004,0.0361,,0.031200000000000002,0.0352,0.0317,0.024300000000000002,0.0368,0.0429,0.0576,0.0345,0.029900000000000003
GPN.N,Global Payments Inc,Financial Services,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,,,,,,0.0527,0.063,0.0429,0.06849999999999999,0.0536,0.057,0.057190000000000005
GDDY.N,GoDaddy Inc,IT Services,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,,,,-0.022400000000000003,-0.0045000000000000005,0.0091,0.013000000000000001,0.022090000000000002,-0.07780000000000001,0.035,0.04939,0.19140000000000001
GS.N,Goldman Sachs Group Inc,Capital Markets,"NEW YORK STOCK EXCHANGE, INC.",,,,,,0.0141,0.0088,0.0027,,0.0084,0.0091,0.0083,0.008199999999999999,0.0091,0.010700000000000001,0.008199999999999999,0.0083,0.0161,0.0074,0.0033
GWO.TO,Great-West Lifeco Inc,Insurance,TORONTO STOCK EXCHANGE,0.0171,0.0173,0.015600000000000001,0.0182,,,,0.008100000000000001,0.0079,0.008100000000000001,0.0075,0.0073,0.0066,0.0060999999999999995,0.006999999999999999,0.0063,0.0051,0.0053,0.0048,0.0052
GBLB.BR,Groep Brussel Lambert NV,Financial Services,EURONEXT - EURONEXT BRUSSELS,0.042699999999999995,0.0562,0.0327,0.03,0.043129999999999995,0.06894,,,,0.0305,0.0338,0.024460000000000003,0.026770000000000002,,,,,,,
HPQ.N,HP Inc,"Technology Hardware, Storage & Peripherals","NEW YORK STOCK EXCHANGE, INC.",0.06089000000000001,0.0767,0.0897,0.0821,0.0818,0.0908,0.0801,0.0674,0.0647,0.0684,,0.040999999999999995,0.0968,0.09789999999999999,0.1001,0.0949,0.1261,0.11109,0.08669,0.08679
HSBA.L,HSBC Holdings PLC,Banks,LONDON STOCK EXCHANGE,0.01024,0.0108,0.009389999999999999,0.00904,0.006670000000000001,0.0023499999999999997,0.00529,0.0064,0.00513,0.0058,0.0051600000000000005,0.0054,0.0052,0.0102,0.006,0.0055000000000000005,0.0021,0.0049,0.00596,0.00791
HLMA.L,Halma PLC,"Electronic Equipment, Instruments & Components",LONDON STOCK EXCHANGE,0.1241,0.1195,0.13324,0.13207000000000002,0.12071,,,,,,0.1361,0.1175,0.1142,0.1204,0.132,0.125,0.11669,0.12169,0.1158,0.1075
0011.HK,Hang Seng Bank Ltd,Banks,HONG KONG EXCHANGES AND CLEARING LTD,0.02604,0.03311,0.04245,0.04874,0.029703,0.01665,0.01712,0.018000000000000002,0.019,0.0155,0.01257,0.021,0.012,0.01402,0.015880000000000002,0.015300000000000001,0.0096,0.0074,0.0051,0.01
HNRGn.DE,Hannover Rueck SE,Insurance,XETRA,0.009000000000000001,0.0013,0.012669999999999999,0.01781,-0.00338,0.0173,0.0171,0.0125,0.016399999999999998,,0.017,0.018600000000000002,0.0369,0.0154,0.01671,0.0189,0.0124,0.016,0.0166,0.02379
HRGV.L,Hargreaves Lansdown PLC,Capital Markets,LONDON STOCK EXCHANGE,,,0.31952,0.32298000000000004,0.31791,0.33992,0.37071,0.3699,0.37276000000000004,0.32195,0.2723,0.24239999999999998,0.2658,0.30829999999999996,0.2804,0.3019,0.27899999999999997,0.19390000000000002,0.29864999999999997,0.24236999999999997
HIG.N,Hartford Financial Services Group Inc,Insurance,"NEW YORK STOCK EXCHANGE, INC.",,,0.0088,0.0097,0.003,0.0026,0.0059,0.0031,0.004699999999999999,0.006,0.0059,0.006999999999999999,0.0015,0.0045000000000000005,,0.122,0.0288,0.0285,0.1333,0.14779
HELN.S,Helvetia Holding AG,Insurance,SIX SWISS EXCHANGE,0.005600000000000001,0.01004,0.01355,0.01246,0.00695,,,0.0075,0.0083,0.0084,,0.005600000000000001,0.009000000000000001,0.00885,0.0074,0.009000000000000001,0.0040999999999999995,,,
HPE.N,Hewlett Packard Enterprise Co,"Technology Hardware, Storage & Peripherals","NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,,,,,0.0418,0.0334,0.0414,0.045,0.03339,0.0466,0.04639,0.0496
HEXAb.ST,Hexagon AB,"Electronic Equipment, Instruments & Components",NASDAQ STOCKHOLM AB,0.0538,0.047080000000000004,0.06846000000000001,0.08278,0.07044,0.04897,0.062,0.05868,0.0658,0.0704,0.0704,0.0751,0.0747,0.08058,0.07980000000000001,0.0765,0.07150000000000001,0.0821,0.07934999999999999,0.0709
0388.HK,Hong Kong Exchanges and Clearing Ltd,Capital Markets,HONG KONG EXCHANGES AND CLEARING LTD,0.051301,0.060334000000000006,0.07943,0.09609999999999999,0.06804,0.08699,0.10807,0.09995,0.06056,0.05459,0.03058,0.03247,0.02376,0.02621,0.03247,0.035089999999999996,0.0322,0.031400000000000004,0.025,0.03169
HUBS.N,HubSpot Inc,Software,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,,,-0.2845,-0.1247,-0.0533,0.020099999999999996,0.04769999999999999,0.0581,0.0364,0.0446,0.060090000000000005,0.10949
HBAN.OQ,Huntington Bancshares Inc,Banks,NASDAQ/NGS (GLOBAL SELECT MARKET),0.0127,0.0126,0.0124,0.0014000000000000002,-0.0029,-0.059000000000000004,0.0059,0.0101,0.0115,0.0113,0.0101,0.0101,0.008199999999999999,0.0104,0.013300000000000001,0.0123,0.006999999999999999,0.0085,0.0125,0.0104
IGM.TO,IGM Financial Inc,Capital Markets,TORONTO STOCK EXCHANGE,,0.1003,,0.1099,0.0857,,,,,0.0613,0.0605,0.054400000000000004,0.0484,0.0463,0.0493,0.04929,0.048499999999999995,0.05759,0.0475,0.0437
INGA.AS,ING Groep NV,Banks,EURONEXT - EURONEXT AMSTERDAM,0.0073,0.0070999999999999995,0.00645,0.01351,-0.00055,0.00064,0.0032300000000000002,0.00291,0.00213,0.0029,0.0033,0.0046,0.0059,0.0059,0.0062,0.0054,0.0026,0.0051,0.0039000000000000003,0.0075
INDUc.ST,Industrivarden AB,Financial Services,NASDAQ STOCKHOLM AB,,,,,,,,,,,,,,,,,,,,
INDUa.ST,Industrivarden AB,Financial Services,NASDAQ STOCKHOLM AB,,0.2904,0.19513000000000003,-0.02965,-0.5693699999999999,0.38425,,,,,,,,,,,,,,
IFXGn.DE,Infineon Technologies AG,Semiconductors & Semiconductor Equipment,XETRA,-0.022099999999999998,-0.02497,-0.0263,-0.01514,-0.09838,0.06689,0.1369,0.07339999999999999,0.048,0.083,0.073,0.09570000000000001,0.1016,0.1033,0.0857,0.0458,0.069,0.102,0.12519,0.0855
IFT.NZ,Infratil Ltd,Financial Services,NEW ZEALAND EXCHANGE LTD,0.064389,0.026658,0.03282,,0.024860000000000004,0.0027600000000000003,0.01353,0.01724,0.01221,,0.023690000000000003,0.057699999999999994,0.011699999999999999,0.01107,0.00951,0.0242,0.05019,0.06878999999999999,0.048600000000000004,0.075
IAG.AX,Insurance Australia Group Ltd,Insurance,ASX - ALL MARKETS,0.04828299999999999,0.04801999999999999,0.03578,0.01023,0.01583,0.00859,0.01965,0.02421,0.04625,0.04791,0.03233,0.028229999999999998,0.03445,0.03612,0.03153,0.0095,0.023700000000000002,0.0063,0.0131,0.0298
IFC.TO,Intact Financial Corp,Insurance,TORONTO STOCK EXCHANGE,0.0646,0.0788,0.0634,0.0489,0.0369,0.026600000000000002,,0.028399999999999998,0.0341,0.0253,0.037000000000000005,,0.028900000000000002,,0.0298,,,,,
INTC.OQ,Intel Corp,Semiconductors & Semiconductor Equipment,NASDAQ/NGS (GLOBAL SELECT MARKET),0.1552,0.1793,0.1043,0.12539999999999998,0.1043,0.0823,0.20079999999999998,0.19269999999999998,0.1416,0.10890000000000001,0.127,0.11710000000000001,0.1233,0.1416,0.1714,0.16469999999999999,0.1549,0.1391,0.0433,0.023700000000000002
ICE.N,Intercontinental Exchange Inc,Capital Markets,"NEW YORK STOCK EXCHANGE, INC.",,0.1998,0.2905,0.08349999999999999,0.0209,0.0181,0.0173,0.0167,0.015,0.0127,0.0166,0.018600000000000002,0.0207,0.0219,0.024300000000000002,0.023399999999999997,0.0227,0.018189999999999998,0.015300000000000001,0.0192
IBM.N,International Business Machines Corp,IT Services,"NEW YORK STOCK EXCHANGE, INC.",0.0794,0.0819,0.09119999999999999,0.0859,0.11259999999999999,0.1229,0.1333,0.142,0.1496,0.1523,0.13699999999999998,0.12869999999999998,0.1143,0.1065,0.1018,0.083,0.050499999999999996,,0.06419,0.06759
ISP.MI,Intesa Sanpaolo SpA,Banks,ELECTRONIC SHARE MARKET,0.006999999999999999,0.011040000000000001,,0.00716,0.006919999999999999,0.0030299999999999997,0.00363,0.003,0.0024,0.0019,0.0027,0.0045000000000000005,0.00524,0.005,0.0051,0.0052,0.0039000000000000003,0.004,0.0043,0.008
INTU.OQ,Intuit Inc,Software,NASDAQ/NGS (GLOBAL SELECT MARKET),0.14279999999999998,0.1578,0.11960000000000001,0.1162,0.12480000000000001,0.13666999999999999,0.1548,0.185,0.19079999999999997,0.1895,0.14529999999999998,0.21780000000000002,0.27649999999999997,0.3169,0.311,0.24109999999999998,0.20088999999999999,0.15560000000000002,0.147,0.16059
INVEb.ST,Investor AB,Financial Services,NASDAQ STOCKHOLM AB,0.0872,0.0308,0.16596,-0.0020399999999999997,-0.23101,0.18434,,,,,,,,,,,,,,
DSCT.TA,Israel Discount Bank Ltd,Banks,TEL AVIV STOCK EXCHANGE,0.00374,0.00308,0.00196,0.00764,0.0014000000000000002,,0.00388,0.00439,0.0038,0.0044,0.0029,0.0043,,,0.006500000000000001,0.006999999999999999,0.0034999999999999996,0.0088,0.00982,0.0109
JPM.N,JPMorgan Chase & Co,Banks,"NEW YORK STOCK EXCHANGE, INC.",0.0074,0.0088,0.0101,0.0098,0.0026,0.0058,0.0085,0.0086,0.0086,0.0070999999999999995,0.0089,0.009899999999999999,0.0091,0.009899999999999999,0.0124,0.013300000000000001,0.0091,0.013000000000000001,0.0097,0.013000000000000001
JBL.N,Jabil Inc,"Electronic Equipment, Instruments & Components","NEW YORK STOCK EXCHANGE, INC.",0.06509999999999999,0.0588,0.031200000000000002,0.0329,,0.05728,0.07690999999999999,0.0682,0.0554,0.0123,0.0449,0.0361,0.0109,0.039599999999999996,0.0378,0.0329,0.054900000000000004,0.0608,0.0599,0.0574
